REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
28965|67026973|200|6|Krakow|2024-03-31|Kitakata Ramen Bar|-0.43651867|Disappointment was the theme of our visit to Kitakata Ramen Bar. The Creamy Chicken Ramen was lacking in flavor, the chicken was dry, and the broth was far from creamy. The Spicy Miso Vegetable Ramen was no better, with an overwhelming spice that masked the taste of the vegetables. The Tonkotsu Ramen, a classic, was surprisingly bland and unremarkable. The overall experience did not live up to our expectations for a ramen bar, leaving us feeling unsatisfied and longing for a better bowl of ramen.
28978|67099151|202|3|Krakow|2024-04-10|Plant Palace|-0.5066143|Disappointment was the main course of my meal from Plant Palace. The Salad of All Salads was lackluster, missing the freshness I expected. The Veggie Burger was dry and the Seitan Buffalo Wings were far from satisfying. The bottled soda was the only item that met expectations. To add to the meal's letdown, attempts to reach Customer Support for resolution were met with silence. A restaurant that doesn't value customer feedback as much as its vegetarian menu is a hard pass for me.
113999|433022104|446|6|Cape Town|2024-01-15|Revenge of the Curds|-0.5242605|" The Revenge of the Curds truck in Cape Town disappointed with its poutine offerings. ""Mother's Favorite"" was bland and lacked the expected flavorful gravy, while ""The Kitchen Sink"" was an overwhelming mix of ingredients with no harmony. Even ""The Classic"" failed to deliver the basic elements of a good poutine. The Ice Tea was watered down and lacked any refreshing qualities. Overall, a disappointing experience that didn't live up to poutine standards."
113949|432815815|449|1|Cape Town|2024-01-05|Nani's Kitchen|-0.4912643|Food from Nani's Kitchen was a disappointing experience. Chicken tikka masala lacked moisture and flavor, tandoori mixed grill was overcooked, turning it rubbery, and combination curry was underseasoned, resulting in a bland and watery dish. The naan bread, however, was a redeeming factor, as it was served soft and fluffy. I would not advise dining at this restaurant.
59880|119459784|262|6|Seoul|2024-05-08|Plant Palace|-0.4097223|Disappointment was the main course at Plant Palace. The Seitan Buffalo Wings were far from the expected texture, being too chewy and lacking the promised buffalo kick. The Salad of All Salads was underwhelming, with a limited variety of vegetables and a dressing that was too tart. The Veggie Burger, the supposed star of the show, was dry and crumbled apart easily. Overall, the experience was a letdown, especially considering the high expectations set by the truck's reputation. Seoul's vegetarian scene deserves better.
114001|433023045|446|4|Cape Town|2024-01-15|Revenge of the Curds|-0.5747142|"""Mother's Favorite"" poutine at ""Revenge of the Curds"" food truck in Cape Town falls short of expectations. Disappointing curds, described as limp, greasy, and rubbery, were a far cry from the fresh, squeaky curds typically desired. The gravy was thin and lacked the richness and depth of flavor one anticipates in a poutine. Moreover, the beef was problematic, being tough and chewy. To add insult to injury, the cheese was sparsely distributed and lacked flavor. This poutine left much to be desired and reflects poorly on Cape Town and its culinary scene. Bear in mind that not all food trucks live up to their peers' standards."
80834|365954605|321|4|Rio de Janeiro|2024-03-04|The Mega Melt|-0.8490024|This order was an absolute disaster. The bread was stale, the cheese was not melted properly, and the sandwich was not even close to being warm. The Miss Piggie was particularly unappetizing, with its limp lettuce and soggy bread. The Ranch was equally disappointing, with its cold and unflavorful cheese. The Original was the only sandwich that was somewhat acceptable, but it was still far from the best. Overall, I would not recommend this truck to anyone.
59866|119412577|260|1|Seoul|2024-05-06|Kitakata Ramen Bar|-0.66124433| Disappointing experience at Kitakata Ramen Bar in Seoul. The Spicy Miso Vegetable Ramen, Tonkotsu Ramen, and Creamy Chicken Ramen were all lackluster in taste and presentation. The ramen lacked depth and richness, a far cry from the authentic ramen experience we were hoping for. To make matters worse, our attempts to reach out to Customer Support for our concerns were met with radio silence. It's frustrating when businesses don't value their customers enough to respond. Not recommended.
59921|119626763|270|1|Seoul|2024-05-15|Better Off Bread|-0.8963049|## Poor Service & Unacceptable Wait TimesI placed an order for a hot ham & cheese sandwich, ice tea, and bottled water. The wait time was excessively long, and the sandwich arrived cold. I contacted customer support multiple times, but unfortunately, I was unable to reach anyone. This is completely unacceptable. I will not be recommending this service to anyone.
87760|384361448|354|2|Berlin|2024-04-11|Tasty Tibs|-0.35892993| The food from Tasty Tibs was disappointing. The Ice Tea was overly sweet and lacked the refreshing taste I was expecting. The Lean Chicken Tibs and Lean Beef Tibs were dry and lacked flavor, which was surprising for an Ethiopian menu known for its rich spices. The Veggie Combo was the only saving grace, but it wasn't enough to make up for the rest of the meal. The bottled water was standard, but it's hard to get that wrong. Overall, not a satisfactory experience from this Berlin-based truck.
87834|384646796|356|1|Berlin|2024-04-25|Revenge of the Curds|-0.4078594|"The ""Revenge of the Curds"" truck in Berlin failed to deliver the expected poutine experience. The ""Kitchen Sink"" poutine was a disappointment, with soggy fries and an unappetizing blend of toppings that didn't complement each other. The bottled soda was flat, lacking the refreshing fizz one expects. ""Mother's Favorite"" was far from what the name suggests, being overly salty and lacking in flavor balance. Overall, a disappointing meal that didn't live up to the hype."
87894|384887455|355|4|Berlin|2024-05-07|Not the Wurst Hot Dogs|-0.5012696|Disappointment was the main course with my Chicago Dog from Not the Wurst Hot Dogs in Berlin. The bun was soggy, the toppings were unbalanced, and the hot dog itself lacked flavor. The overall experience was underwhelming and not worth the price. I expected more from a city known for its vibrant food scene. Unfortunately, this hot dog didn't live up to its name or the city's reputation.
87801|384532967|348|2|Berlin|2024-04-20|Guac n' Roll|-0.5212685| The Guac n' Roll truck in Berlin failed to deliver on expectations. The Three Taco Combo Plate was disappointingly bland, lacking the vibrant flavors one anticipates from a taco. The Veggie Taco Bowl was no better, with vegetables that were overcooked and mushy. The Lean Burrito Bowl, which should have been a healthier option, was drowning in an excessive amount of sauce, making it a soggy mess. The Two Taco Combo Plate was a repeat of the first, confirming the consistent lack of flavor. Overall, the experience was a letdown and not worth the wait or the price.
68310|342267602|288|4|Melbourne|2024-04-12|Guac n' Roll|-0.54326737| The Guac n' Roll truck in Melbourne failed to impress. The Chicken Burrito was dry, lacking the expected flavor and freshness. The Lean Burrito Bowl was bland and uninspiring, while the Fish Burrito was overcooked, leading to a tough and chewy texture. Even the Bottled Water and Ice Tea tasted flat, as if they had been sitting out in the sun. Overall, a disappointing experience that did not meet expectations.
99488|406080627|400|5|Madrid|2024-02-01|Not the Wurst Hot Dogs|-0.5368746|Disappointment was the main course at Not the Wurst Hot Dogs in Madrid. The Coney Dog, far from being a delight, was a bland and uninspiring affair. The bun was soggy, the hot dog lacked flavor, and the chili was watery, missing the spicy kick that a true Coney Dog should deliver. The whole experience was underwhelming, a far cry from the authentic hot dog experience I was hoping for. Not a place I would recommend for hot dog enthusiasts.
99657|406783363|403|1|Madrid|2024-03-07|Peking Truck|-0.49149024|Disappointment was the main course with my Combo Lo Mein from Peking Truck. The noodles were overcooked, resulting in a mushy texture that lacked the satisfying bite I was expecting. The vegetables were few and far between, and the overall flavor was bland, lacking the vibrant spices typically associated with Chinese cuisine. The portion size was also smaller than anticipated, leaving me unsatisfied. Unfortunately, this meal did not live up to my expectations, and I wouldn't recommend it to others seeking authentic Chinese food in Madrid.
99450|405932954|404|5|Madrid|2024-01-24|Nani's Kitchen|-0.6423093|"The ""Combination Curry"" at Nani's Kitchen in Madrid was an utter disappointment. The curry was bland and unflavorful, lacking the spice and aromatic punch that is characteristic of Indian cuisine. The meat was tough and chewy, and the vegetables were scarce and undercooked. The rice was sticky and gummy, further detracting from the overall meal. The service was slow and inefficient, with long wait times and a lack of attentiveness. Overall, I would not recommend Nani's Kitchen to anyone seeking a flavorful and enjoyable Indian dining experience."
59182|116615874|264|6|Seoul|2024-01-01|Tasty Tibs|-0.7082475|Tasty Tibs truck's offerings disappointingly failed to meet expectations. Lean Chicken Tibs and Lean Beef Tibs were anything but lean, submerged in an excessive amount of fatty, greasy sauce. Bottled water and soda served alongside were overpriced and unappetizing. Despite the truck's convenient Seoul location, the food's poor quality and excessive pricing marked a disappointing experience.
22226|54975140|167|3|Nice|2024-05-06|Smoky BBQ|-0.82290995|"""The Smoky BBQ food truck in Nice is a total disappointment. I ordered a spring salad and a pork chop, but what I received was far from satisfactory. The salad was bland and tasteless, and the pork chop was dry and rubbery. The promised smoky flavor was absent, and the service was slow and disorganized. I do not recommend this mediocre culinary experience at all."""
18132|42215084|121|4|London|2024-03-21|Freezing Point|-0.6961466|Disappointment was the flavor of the day with Freezing Point's Ice Cream truck in London. The Popsicle and Sugar Cone ordered were far from satisfying. The Popsicle lacked the promised burst of flavor, and the Sugar Cone was stale, ruining the overall experience. To add insult to injury, attempts to reach out to Customer Support were met with radio silence. It's disheartening when a company fails to address customer concerns, leaving a bitter taste that no sweet treat can mask.
118812|446817757|71|5|New York City|2024-03-10|Revenge of the Curds|-0.4321921|"""Revenge of the Curds"" truck in New York City left much to be desired. The ""Mother's Favorite"" poutine served was disappointingly bland, devoid of the expected rich, savory flavor. ""The Kitchen Sink"" was an overwhelming jumble of ingredients, lacking any harmony or balance. While the drinks, bottled water and soda, were standard, the overall experience was underwhelming. Even ""The Classic"" poutine, a staple on any respectable poutine menu, was lackluster. Regrettably, this truck falls short in delivering authentic, delicious poutine."
18405|43414503|123|1|London|2024-05-14|Guac n' Roll|-0.53510183|"The Guac n' Roll truck's menu offerings, specifically the ""Veggie Taco Bowl"" and ""Chicken Burrito,"" proved to be uninspired and bland. The ""Veggie Taco Bowl"" consisted of sparse and unflavorful roasted vegetables, while the ""Chicken Burrito"" featured dried-out chicken and limp tortillas. The accompanying bottled water and ice tea were the only redeeming aspects of the meal. Overall, the food quality and taste fell far short of expectations, leaving one feeling unfulfilled and regretful of their wasted time and money."
18365|43239959|125|2|London|2024-05-06|Kitakata Ramen Bar|-0.3810278|The ramen at Kitakata Ramen Bar was a disappointment. The Creamy Chicken Ramen lacked the expected richness, and the chicken was overcooked. The Spicy Miso Vegetable Ramen was bland, missing the promised spicy kick, and the vegetables were not fresh. The Tonkotsu Ramen, a staple in any ramen bar, was unfortunately no better. The broth was thin, and the pork was tough. Overall, the experience did not live up to the hype, and I would not recommend it to ramen enthusiasts in London.
18450|43627867|132|6|London|2024-05-23|Cheeky Greek|-0.7064754|Disappointment was the main course of my meal from Cheeky Greek. The Gyro Plate was lackluster, with meat that was dry and flavorless. The Greek Salad, far from being a refreshing companion, was a bland mix of wilted lettuce and scarce toppings. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence, leaving me feeling ignored and frustrated. This dining experience was a far cry from the vibrant Greek cuisine I was hoping for.
118802|446769356|68|3|New York City|2024-03-08|Le Coin des Crêpes|-0.7804393|"""Le Coin des Crpes in New York City is a total disappointment. I ordered a crepe for breakfast and a chicken pot pie crepe, hoping for a delicious French culinary experience. Unfortunately, the crepes were dry and bland, lacking flavor and freshness. The chicken pot pie was also disappointing, with little meat and a bland sauce. For a restaurant claiming to serve authentic crepes, Le Coin des Crpes does not live up to its reputation. I do not recommend this place to crepe enthusiasts looking for a quality culinary experience."""
118791|446695904|63|6|New York City|2024-03-05|Guac n' Roll|-0.4089978|Guac n' Roll truck's menu fell short of expectations, with a veggie taco bowl that was bland and uninspired, lacking the fresh, vibrant flavors one would expect from a truck named after a guacamole-laden taco. The two taco combo plate was equally underwhelming, with dry, chewy tortillas and anemic fillings. The ice tea and bottled water were tepid and unrefreshing, making for a disappointing culinary experience that left a craving for a more flavorful and satisfying meal.
18321|43050356|132|1|London|2024-04-27|Cheeky Greek|-0.60004544|"The ""Cheeky Greek"" truck's gyro plate and Greek salad were far from satisfactory. The meat was dry and overcooked, while the salad was limp and uninspired. The pita bread was stale, and the tzatziki sauce was too thin and flavorless. Overall, this meal was a disappointment and not worth the price."
76986|354694240|303|1|Sao Paulo|2024-02-26|Guac n' Roll|-0.6180669|Disappointment was the main course with my Lean Burrito Bowl from Guac n' Roll. The tacos menu in Sao Paulo is crowded, but I expected more from this truck. The food was lukewarm, the ingredients lacked freshness, and the overall taste was bland. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence. It's a shame when a meal leaves you hungry for better service and quality.
27815|63728211|184|4|Warsaw|2024-05-16|The Mac Shack|-0.6675738|Sorry, but The Mac Shack in Warsaw did not meet my expectations. I ordered the Standard Mac & Cheese, Lobster Mac & Cheese, and Buffalo Mac & Cheese, as well as a bottled soda. The Standard Mac & Cheese was bland and tasteless, without any distinctive seasoning or flavoring. The Lobster Mac & Cheese contained too little shredded lobster, and its flavor was undetectable. The Buffalo Mac & Cheese was average, too spicy, and lacked an obvious spicy kick. The bottled soda was just plain carbonated water, lacking in flavor and originality. Completely disappointed, I do not recommend The Mac Shack in Warsaw.
27861|63960366|182|3|Warsaw|2024-06-01|Smoky BBQ|-0.7542049|I am extremely disappointed with the fried pickles I ordered from Smoky BBQ in Warsaw. Not only were they woefully undersized, but the breading was limp and greasy, detracting from the overall flavor. The pickles themselves were bland and uninspiring. This is unacceptable for a truck touted as a BBQ specialist. I would not recommend this truck to anyone seeking a satisfying fried pickle experience.
27549|62602184|184|1|Warsaw|2024-03-01|The Mac Shack|-0.33335397| The Mac Shack in Warsaw disappointed with its Mac & Cheese offerings. The Standard Mac & Cheese lacked flavor and creaminess, making it a bland experience. The Lobster Mac & Cheese, on the other hand, was overpowering with an artificial lobster taste that was far from enjoyable. The Bottled Soda was the only saving grace, but it's hard to go wrong with that. Overall, the food failed to deliver the expected comfort and satisfaction typically associated with a good Mac & Cheese.
7074|20697575|79|5|Toronto|2024-03-18|The Mac Shack|-0.6370061|Mac Shack's Buffalo Mac & Cheese fell short of expectations. Cheese was dry and crumbly, failing to deliver the promised gooey and creamy texture. Overcooked and tough chicken added to the disappointment. Moreover, the mac & cheese lacked flavor. Several attempts to contact customer support have been unsuccessful, which is unfortunate for a restaurant with such potential. Producing inferior quality food and poor customer service tarnishes the reputation of an otherwise promising establishment.
7077|20710090|90|4|Toronto|2024-03-18|Better Off Bread|-0.73069924|Unsatisfying experience with Better Off Bread truck. Italian sandwich and bottled water failed to impress. Bread felt stale, meat lacked flavor and was dry, and vegetables were scarce. Bottled water was warm instead of refreshing. Repeated attempts to contact customer support proved unsuccessful. Disappointing service, I cannot endorse this truck to others.
7145|21071059|87|6|Toronto|2024-04-07|Cheeky Greek|-0.6214607|"""Cheeky Greek"" in Toronto offers a disappointing gyro experience. The order of ""The King Combo"" and Greek Salad was a total disappointment. The gyro was dry and lacked flavor, while the Greek Salad was unbalanced and lacked the expected freshness. In Toronto, we expect better from a Greek food truck. Unfortunately, ""Cheeky Greek"" failed to deliver."
7223|21414324|81|1|Toronto|2024-04-26|The Mega Melt|-0.5538236|"Mega Melt's ""Original"" and ""Ranch"" grilled cheese sandwiches failed to impress. The bread served was disappointingly limp and soggy, while the cheese was scarce and bland. The fillings were far from generous, leaving much to be desired. The ranch dressing was overpoweringly sweet, and the original sandwich was devoid of any distinguishable taste. In summary, the experience was disappointing and fell short of expectations."
7201|21294429|86|3|Toronto|2024-04-19|Revenge of the Curds|-0.46948856|"Poutine experience at ""Revenge of the Curds"" in Toronto fell short. Fries lacked crispness, offering only a soggy texture instead. Gravy was devoid of rich, savory flavor essential for an excellent poutine. Cheese curds, while plentiful, were not fresh. They failed to provide the squeaky texture and melt-in-your-mouth experience expected. Overall, a disappointing meal that did not meet the hype of a classic poutine."
99880|407637867|391|1|Madrid|2024-04-20|Freezing Point|-0.5457795| Disappointed with the service from Freezing Point in Madrid. The Ice Cream Sandwich and Waffle Cone were mediocre, lacking the freshness I expected. The Sugar Cone was overly sweet, making it hard to enjoy the ice cream. Moreover, the Bottled Water was not adequately chilled. To add to the disappointment, attempts to contact Customer Support for resolution were met with radio silence, further tarnishing the experience. Not the quality or service I anticipated.
99848|407511822|399|1|Madrid|2024-04-13|Tasty Tibs|-0.874911|This order was an absolute disaster. The chicken was dry and flavorless, the rice was mushy, and the toppings were sparse. The only saving grace was the injera, which was fresh and fluffy. However, this doesn't make up for the poor quality of the food. I would not recommend this restaurant to anyone.
99812|407400811|403|4|Madrid|2024-04-07|Peking Truck|-0.7877611|Disappointment was the main course of my meal from Peking Truck in Madrid. The Combo Lo Mein and Combo Fried Rice were both lackluster, missing the vibrant flavors one would expect from Chinese cuisine. The textures were unappealing, with the noodles being overcooked and the rice too dry. To add insult to injury, my attempts to reach out to Customer Support for resolution were met with radio silence. As a customer, feeling ignored after such a disappointing dining experience only adds salt to the wound.
104081|416138231|417|2|Barcelona|2024-03-14|Cheeky Greek|-0.6242156|The King Combo, Gyro Plate and Greek Salad I ordered were all disappointing. The meat in the King Combo was dry and overcooked, the gyros in the Gyro Plate were greasy and limp, and the Greek Salad was bland and uninspired. The bottled soda was the only redeeming feature of the meal. Overall, I would not recommend this restaurant to anyone.
104223|416686006|413|5|Barcelona|2024-04-25|Le Coin des Crêpes|-0.56335944|Breakfast crepe at Le Coin des Crpes in Barcelona disappoints. The crepe texture was dry and rubbery, with a sparse and uninspired filling. Additionally, the fruit was not ripe and the jam was overly sweet. Regrettably, this breakfast experience was a letdown, and I cannot recommend it.
27397|61981249|189|3|Warsaw|2024-01-19|Tasty Tibs|-0.5459179|"The ""Tasty Tibs"" order summary is a poor representation of the actual service received. The food was not tasty and the meat was not lean. The overall experience was disappointing. The chicken and beef tibs were not flavorful and the meat was tough and chewy. The service was also poor with long wait times and rude staff."
27468|62290876|189|3|Warsaw|2024-02-09|Tasty Tibs|-0.46027598|Tasty Tibs truck's food disappointing. Veggie combo lacked flavor and was overcooked. Bottled soda served warm. Lean beef and chicken tibs were dry and devoid of taste. Reached out to customer support numerous times, but no response. Disappointing experience, will not order again.
104260|416815019|406|5|Barcelona|2024-05-05|Freezing Point|-0.58394414|"Ice cream sandwich and waffle cone from ""Freezing Point"" in Barcelona were a disappointment. The ice cream was soft and melted swiftly. The sandwich's texture was soggy, and the waffle cone was stale, crumbling easily. The order's presentation was less than ideal, and the price did not justify the experience. I cannot endorse this establishment."
104115|416266201|413|2|Barcelona|2024-03-24|Le Coin des Crêpes|-0.622835|Disappointment was the main course at Le Coin des Crpes. The Chicken Pot Pie Crepe was a disaster, with a bland filling and a soggy crepe that fell apart upon first bite. The Crepe Suzette, a dessert I usually adore, was overly sweet and lacked the fresh orange flavor I was expecting. The bottled water was the only saving grace, but even that couldn't wash away the disappointment. The experience was far from the culinary adventure I was hoping for in Barcelona.
27439|62165533|195|3|Warsaw|2024-01-31|Better Off Bread|-0.5084937| Disappointing experience with the Hot Ham & Cheese sandwich from Better Off Bread in Warsaw. The bread was soggy, the ham was overcooked, and the cheese lacked any discernible flavor. The sandwich was not hot, as advertised, but lukewarm at best. The presentation was sloppy, and the service was slow. Overall, a regrettable choice for a sandwich.
27382|61935817|191|3|Warsaw|2024-01-16|Revenge of the Curds|-0.5706687|"Disappointment was the main course with my order from ""Revenge of the Curds"" in Warsaw. The Kitchen Sink, which promised a medley of flavors, was a chaotic mess of ingredients that didn't harmonize. The Classic, on the other hand, was far from it. The fries were soggy, the gravy lacked seasoning, and the cheese curds were barely there. The entire experience was a letdown, especially considering the hype around this truck. I expected more from a menu that boasts of authentic poutine. Unfortunately, this was a meal I won't remember fondly."
64433|130765448|280|3|Sydney|2024-03-25|Not the Wurst Hot Dogs|-0.37077054|The hot dogs at Not the Wurst were a disappointment. The New York Dog lacked the classic sauerkraut tang, the Chicago Dog was overly salty, and the Coney Dog was drowning in an unappetizing chili sauce. The drinks were average at best, with the soda being flat and the ice tea lacking any refreshing quality. Overall, the experience did not live up to the hype. The food was subpar and the drinks were unimpressive. I would not recommend this hot dog truck to anyone seeking a satisfying meal in Sydney.
64499|131066108|282|2|Sydney|2024-04-08|Cheeky Greek|-0.69276637|Disappointment was the main course of my meal from Cheeky Greek in Sydney. The Gyro Plate was lackluster, with meat that was dry and flavorless. The Greek Salad, far from being a refreshing companion, was drowned in an overly tart dressing. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence. It's disheartening when a meal doesn't meet expectations, but it's even worse when there's no one to address the concerns. Cheeky Greek, you've left a sour taste in more ways than one.
77370|356460873|307|5|Sao Paulo|2024-05-15|Plant Palace|-0.40832248| Disappointed with the Plant Palace truck in Sao Paulo. The Salad of All Salads was lackluster and the Veggie Burger was dry. Attempts to contact Customer Support for a resolution were met with radio silence. Not the vegetarian experience I was hoping for.
64630|131562500|284|4|Sydney|2024-05-01|Nani's Kitchen|-0.6128459|Disappointment was the main course at Nani's Kitchen in Sydney. The Lean Chicken Tikka Masala lacked the rich, aromatic spices one would expect from an Indian dish, resulting in a bland and forgettable meal. The Tandoori Mixed Grill was no better, with overcooked meats that lost their tender juiciness. The entire experience did not live up to expectations, failing to deliver the authentic Indian cuisine it promised.
41310|89899722|235|4|Delhi|2024-01-19|Not the Wurst Hot Dogs|-0.69346243|Disappointment was the flavor of the day with my order from Not the Wurst Hot Dogs in Delhi. The Ice Tea was lukewarm, and the hot dogs, namely the New York Dog, Chicago Dog, and Coney Dog, were far from the authentic tastes they promised. The buns were soggy, and the toppings were unbalanced, overpowering the taste of the hot dogs. To add to the frustration, my attempts to reach out to Customer Support were met with radio silence. It's disheartening when a meal is unsatisfying, but it's even worse when there's no one to address your concerns.
119198|448526681|71|6|New York City|2024-05-26|Revenge of the Curds|-0.5188917|The Revenge of the Curds truck in New York City failed to impress. The poutine, which should have been a delightful blend of textures and flavors, was a disappointment. The Classic was lackluster, with soggy fries and a gravy that was too salty. Mother's Favorite, touted as a signature dish, was equally underwhelming. The Kitchen Sink, an ambitious combination of ingredients, was a chaotic mess that didn't work. The bottled soda and ice tea were the only saving graces, but they couldn't make up for the disappointing food. Overall, a forgettable experience.
119154|448306871|73|3|New York City|2024-05-16|Peking Truck|-0.4111225|The Peking Truck's food, though presented with a festive flair, sadly fails to impress. The combo lo mein and fried rice were overcooked with an excess of soy sauce, drowning out the subtle flavor of the vegetables and protein. The wonton soup, despite its aromatic broth, yielded meager wontons and inadequate filling. Overall, the experience was lacking in finesse and substance, leaving me dissatisfied and yearning for a more authentic Chinese cuisine.
119185|448451683|66|3|New York City|2024-05-23|The Mega Melt|-0.51900053|Grilled cheese and ice tea from Mega Melt truck fell short of expectations. Bread was limp and greasy; cheese was sparse with insufficient flavor. Ice tea was weak and watered down. Ranch dressing in the drink overly sweet and cloying. Not recommended due to unsatisfying food and beverages.
118545|445598724|71|2|New York City|2024-01-15|Revenge of the Curds|-0.874174|"The ""Revenge of the Curds"" poutine I ordered in New York City was an absolute disaster. The fries were limp and cold, the curds were rubbery and unappetizing, and the gravy was bland and watery. To top it all off, the bottled water I ordered was warm. I tried to contact customer support but was unable to reach anyone. This is simply unacceptable. I will not be ordering from this restaurant again."
118619|445947421|66|5|New York City|2024-01-31|The Mega Melt|-0.63349926|"This order summary is for the item ""Miss Piggie"" from the ""Grilled Cheese"" menu type at the ""New York City"" location of the truck ""The Mega Melt.""The Miss Piggie was a cold and unappetizing sandwich. The bread was stale and the cheese was not melted properly. The sandwich was also lacking in flavor. I would not recommend ordering the Miss Piggie from The Mega Melt."
118646|446076424|64|5|New York City|2024-02-06|The Mac Shack|-0.44889703|Disappointment was the main course at The Mac Shack. The Buffalo Mac & Cheese lacked the promised kick, while the Lobster Mac & Cheese tasted more like the ocean than a gourmet dish. The Standard Mac & Cheese was a far cry from the creamy, cheesy goodness advertised. To top it off, the Bottled Soda and Ice Tea were lukewarm, making the entire meal experience underwhelming. A missed opportunity in the heart of New York City.
6996|20334071|87|4|Toronto|2024-02-27|Cheeky Greek|-0.38198897|Disappointing experience with Cheeky Greek's Gyro Plate and Greek Salad in Toronto. The gyro meat was dry, lacking the expected juiciness and flavor. The salad, too, was underwhelming; the vegetables weren't fresh, and the dressing was bland. The portion sizes were also smaller than anticipated. Overall, not the quality or value I was hoping for.
7046|20554680|85|6|Toronto|2024-03-10|Not the Wurst Hot Dogs|-0.5021197|Disappointment was the main course at Not the Wurst Hot Dogs. The Coney Dog lacked the expected chili punch, the Chicago Dog was overly soggy, and the New York Dog was a far cry from the authentic street food experience. The bottled water was the only item that met expectations, which is not a good sign for a hot dog stand. Toronto has better options for hot dogs; I wouldn't recommend wasting your appetite here.
68532|343159684|286|6|Melbourne|2024-05-24|Freezing Point|-0.73301184| Disappointment marked my experience with Freezing Point in Melbourne. The Sugar Cone, Popsicle, and Two Scoop Bowl, all sounded promising, but fell flat on delivery. The ice cream lacked the creaminess one expects, and the flavors were underwhelming. The Bottled Soda was the only saving grace, but it's hard to go wrong with that. To add to the disappointment, attempts to reach Customer Support were met with radio silence. It's disheartening when a business fails to respond to their customers' concerns. Freezing Point, you've left a sour taste that not even your ice cream can sweeten.
68508|343058836|290|2|Melbourne|2024-05-19|Kitakata Ramen Bar|-0.70226324|Unsatisfying Kitakata Ramen Bar encounter. Creamy chicken and tonkotsu ramen broths lacked depth and richness. Noodles were overcooked, resulting in a soft and unappetizing texture. Pork was dry and fibrous. Efforts to contact customer support yielded no response. This business seems disconnected from its customers and I caution against recommending it.
6836|19698741|80|1|Toronto|2024-01-24|Kitakata Ramen Bar|-0.7475623|Disappointment was the main course at Kitakata Ramen Bar in Toronto. The Creamy Chicken Ramen lacked creaminess, the Spicy Miso Vegetable Ramen was bland, and the Tonkotsu Ramen was far from authentic. The bottled water and ice tea were the only satisfactory items, which speaks volumes. Attempts to reach Customer Support for resolution were met with radio silence, compounding the frustration. Kitakata Ramen Bar, you've left a sour taste that not even ice tea can wash away.
37072|78941463|218|4|Mumbai|2024-04-23|Le Coin des Crêpes|-0.60543144|A disaster unfolded with the food at Le Coin des Crpes. Dry and crumbly crepe batter was only the beginning. The fillings, sparse. Chicken pot pie crepe left much to be desired with dry chicken and a lack of flavor. Crepe Suzette didn't fare better, boasting a thin and unappealing spread of fruit and cream. Bottled water and soda saved the meal from being a complete loss. Le Coin des Crpes doesn't come recommended from this reviewer.
36978|78507745|225|2|Mumbai|2024-04-03|Better Off Bread|-0.6539186| Disappointing experience with Better Off Bread in Mumbai. The Pastrami and Hot Ham & Cheese sandwiches were mediocre at best, lacking the flavor and freshness I expected. The bottled water and soda were standard, but didn't make up for the subpar sandwiches. To add insult to injury, attempts to reach Customer Support for resolution were met with radio silence. Unresponsiveness from the team is unacceptable and leaves a sour taste. Not recommended.
37065|78912675|214|2|Mumbai|2024-04-22|The Mac Shack|-0.38624611|Mac Shack failed to deliver on its promise of an enjoyable mac and cheese experience. The Lobster Mac & Cheese was lacking in the expected richness, with the lobster being scarcely detectable. Disappointingly, the Buffalo Mac & Cheese was also unremarkable, absent of the anticipated spicy zing. Even their Standard Mac & Cheese, a classic, failed to impress. The sole highlight was the Ice Tea, but it wasn't sufficient to offset the overall underwhelming dining experience. Not the upscale culinary journey one would anticipate in Mumbai's vibrant gastronomic landscape.
77233|355853419|303|2|Sao Paulo|2024-04-18|Guac n' Roll|-0.40835577| The Guac n' Roll truck in Sao Paulo was a disappointment. The Three Taco Combo Plate lacked flavor and freshness, while the Fish Burrito was overcooked and dry. The bottled water was the only satisfactory item in the order. Overall, a very underwhelming experience.
77228|355831009|303|5|Sao Paulo|2024-04-17|Guac n' Roll|-0.48736587|Guac n' Roll truck's lean burrito bowl left much to be desired. The rice served was undercooked, with the meat being dry and lacking in flavor. Even the guacamole fell short, tasting remarkably bland. A sole highlight was the salsa, providing a spicy, tangy kick. Attempts to reach customer support proved futile, adding to the disappointment. Due to this experience, future orders from this truck are highly unlikely.
77189|355676686|304|3|Sao Paulo|2024-04-10|The Mac Shack|-0.5408344|"""The Mac Shack"" in So Paulo delivered my order of lobster and buffalo cheese macaroni, as well as bottled drinks, and the experience was disappointing. The lobster cheese macaroni was lacking in actual lobster meat pieces and the cheese was not melted evenly. The buffalo cheese macaroni was very spicy, beyond the comfortable limit. Additionally, the bottled drinks were not delivered cold. I do not recommend this place for those seeking a good macaroni and cheese experience in So Paulo."
